기간,시,자치구,동,발생_합계,발생_실화,발생_방화,발생_기타,소실_동수,소실_이재가구수,소실_면적,피해액_합계,피해액_부동산,피해액_동산,재산피해경감액,인명피해_합계,인명피해_사망,인명피해_부상,이재민수,구조인원,입력주소_동,경도,위도,입력주소,X,Y,CLSS
2019,서울특별시,동작구,흑석동,22,22,0,0,2,0,19,29691,6048,23643,1028483,0,0,0,0,0,흑석동,126.9623318,37.5054908,흑석동,952478,1945271,법정동 좌표
2019,서울특별시,동작구,노량진1동,28,27,1,0,2,0,3,9018,736,8282,65232,2,0,2,0,0,노량진1동,126.9420468,37.512303,노량진1동,950690,1946037,행정동 좌표
2019,서울특별시,동작구,사당2동,13,11,2,0,2,0,20,9447,2696,6751,4939,0,0,0,0,0,사당2동,126.9791989,37.488617,사당2동,953959,1943390,행정동 좌표
2019,서울특별시,관악구,소계,311,265,10,36,107,32,882,654586,312837,341749,5184457,9,3,6,72,40,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,관악구,보라매동,9,7,0,2,2,0,45,64017,12959,51058,119942,0,0,0,0,2,보라매동,126.9327752,37.4882068,보라매동,949854,1943369,행정동 좌표
2019,서울특별시,관악구,청림동,8,5,2,1,3,0,4,6765,2715,4050,44829,0,0,0,0,0,청림동,129.4107271,36.000115,청림동,1172218,1779834,법정동 좌표
2019,서울특별시,관악구,행운동,22,17,1,4,10,4,316,184299,96841,87458,425517,1,0,1,5,1,행운동,126.9569644,37.4807369,행운동,951988,1942527,행정동 좌표
2019,서울특별시,관악구,낙성대동,18,15,2,1,6,0,80,43850,26784,17066,546506,0,0,0,0,4,낙성대동,126.958383,37.4762802,낙성대동,952111,1942032,행정동 좌표
2019,서울특별시,관악구,중앙동,13,11,0,2,5,0,30,13239,9751,3488,339086,1,1,0,0,8,중앙동,127.1522156,37.4399492,중앙동,969234,1937920,법정동 좌표
2019,서울특별시,관악구,인헌동,14,13,0,1,5,2,11,7618,3315,4303,331871,0,0,0,2,2,인헌동,126.9652729,37.4751243,인헌동,952719,1941900,행정동 좌표
2019,서울특별시,관악구,남현동,15,13,0,2,2,0,10,19020,11422,7598,580936,0,0,0,0,1,남현동,126.9777687,37.4641141,남현동,953817,1940673,법정동 좌표
2019,서울특별시,관악구,서원동,24,20,1,3,11,4,21,27920,13434,14486,156360,0,0,0,6,1,서원동,127.8476623,37.4911987,서원동,1030733,1943606,법정동 좌표
2019,서울특별시,관악구,신원동,13,11,1,1,3,0,10,8671,3985,4686,402003,0,0,0,0,0,신원동,127.0621667,37.4440717,신원동,961270,1938411,법정동 좌표
2019,서울특별시,관악구,서림동,9,8,0,1,2,0,1,5995,1520,4475,19823,0,0,0,0,0,서림동,126.9349862,37.4750354,서림동,950041,1941906,행정동 좌표
2019,서울특별시,관악구,신사동,19,18,0,1,9,0,19,14091,7445,6646,315530,1,1,0,0,2,신사동,126.9072025,37.5956106,신사동,947669,1955298,법정동 좌표
2019,서울특별시,관악구,신림동,24,19,1,4,13,19,121,108449,54709,53740,611531,1,0,1,54,14,신림동,126.9358097,37.463203,신림동,950106,1940593,법정동 좌표
2019,서울특별시,관악구,난향동,4,3,0,1,3,0,5,2103,1228,875,343516,0,0,0,0,0,난향동,126.9188212,37.4615531,난향동,948603,1940419,행정동 좌표
2019,서울특별시,관악구,조원동,15,13,0,2,4,0,6,8464,3729,4735,19707,0,0,0,0,0,조원동,127.0150768,37.3040502,조원동,957025,1922897,법정동 좌표
2019,서울특별시,관악구,대학동,24,23,0,1,10,0,51,39721,18588,21133,176049,1,1,0,0,1,대학동,126.9368694,37.4705922,대학동,950205,1941412,행정동 좌표
2019,서울특별시,관악구,은천동,22,20,0,2,5,1,97,44209,25437,18772,353421,1,0,1,3,2,은천동,126.9425171,37.485375,은천동,950714,1943049,행정동 좌표
2019,서울특별시,관악구,성현동,7,6,0,1,1,0,3,4931,1334,3597,182684,0,0,0,0,0,성현동,126.9483361,37.4897069,성현동,951231,1943527,행정동 좌표
2019,서울특별시,관악구,청룡동,20,17,1,2,4,0,22,14323,6901,7422,81655,1,0,1,0,0,청룡동,129.0697674,35.2821284,청룡동,1142756,1699645,법정동 좌표
2019,서울특별시,관악구,난곡동,11,10,1,0,2,0,6,5085,2416,2669,77132,1,0,1,0,0,난곡동,128.8762025,37.790994,난곡동,1121171,1977702,법정동 좌표
2019,서울특별시,관악구,삼성동,12,8,0,4,4,1,23,27754,5771,21983,33510,1,0,1,1,2,삼성동,127.0370614,37.5633851,삼성동,959115,1951659,시군구 좌표
2019,서울특별시,관악구,미성동,8,8,0,0,3,1,2,4062,2553,1509,22849,0,0,0,1,0,미성동,127.0370614,37.5633851,미성동,959115,1951659,시군구 좌표
2019,서울특별시,서초구,소계,242,211,1,30,10,0,1230,970247,300794,669453,18010189,44,2,42,0,48,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,서초구,서초1동,16,15,0,1,1,0,35,24025,6521,17504,1505784,1,0,1,0,6,서초1동,127.0327471,37.4837784,서초1동,958690,1942829,시군구 좌표
2019,서울특별시,서초구,서초2동,18,17,0,1,1,0,39,41112,11463,29649,2767932,3,0,3,0,0,서초2동,127.0327471,37.4837784,서초2동,958690,1942829,시군구 좌표
2019,서울특별시,서초구,서초3동,34,28,0,6,0,0,63,46005,12602,33403,2086584,1,0,1,0,1,서초3동,127.0327471,37.4837784,서초3동,958690,1942829,시군구 좌표
2019,서울특별시,서초구,서초4동,13,10,0,3,0,0,251,352592,90110,262482,1880579,16,0,16,0,7,서초4동,127.0327471,37.4837784,서초4동,958690,1942829,시군구 좌표
2019,서울특별시,서초구,잠원동,19,18,0,1,0,0,23,23453,6943,16510,421467,3,0,3,0,1,잠원동,127.0090972,37.5151011,잠원동,956617,1946314,법정동 좌표
2019,서울특별시,서초구,반포본동,4,4,0,0,0,0,0,17967,2781,15186,34498,2,0,2,0,3,반포본동,126.9860266,37.5004885,반포본동,954569,1944704,행정동 좌표
2019,서울특별시,서초구,반포1동,17,16,1,0,1,0,5,16558,8056,8502,2183750,1,0,1,0,1,반포1동,127.0133685,37.5051352,반포1동,956989,1945207,행정동 좌표
2019,서울특별시,서초구,반포2동,3,3,0,0,0,0,0,18359,5155,13204,839432,2,0,2,0,0,반포2동,126.9945096,37.5046428,반포2동,955322,1945161,행정동 좌표
2019,서울특별시,서초구,반포3동,12,12,0,0,0,0,1,3068,143,2925,237690,0,0,0,0,0,반포3동,127.0055861,37.512026,반포3동,956305,1945975,행정동 좌표
2019,서울특별시,서초구,반포4동,8,8,0,0,0,0,25,15588,7809,7779,464504,0,0,0,0,0,반포4동,126.9954834,37.4986501,반포4동,955404,1944496,행정동 좌표
2019,서울특별시,서초구,방배본동,9,7,0,2,0,0,264,133133,58309,74824,2337099,7,1,6,0,4,방배본동,126.988702,37.4941501,방배본동,954802,1944000,행정동 좌표
2019,서울특별시,서초구,방배1동,15,13,0,2,2,0,66,45447,20898,24549,471280,4,1,3,0,9,방배1동,126.9945003,37.483405,방배1동,955308,1942805,행정동 좌표
2019,서울특별시,서초구,방배2동,14,11,0,3,0,0,163,41748,22258,19490,331517,3,0,3,0,10,방배2동,126.9855136,37.4798862,방배2동,954512,1942419,행정동 좌표
2019,서울특별시,서초구,방배3동,15,14,0,1,1,0,189,30970,16072,14898,605436,0,0,0,0,0,방배3동,126.9990425,37.4802539,방배3동,955708,1942453,행정동 좌표
2019,서울특별시,서초구,방배4동,5,5,0,0,1,0,0,2707,940,1767,20344,0,0,0,0,0,방배4동,126.9913978,37.4896228,방배4동,955038,1943496,행정동 좌표
2019,서울특별시,서초구,양재1동,15,12,0,3,0,0,6,22253,1534,20719,793041,0,0,0,0,0,양재1동,127.026764,37.4717002,양재1동,958154,1941491,행정동 좌표
2019,서울특별시,서초구,양재2동,14,10,0,4,0,0,75,88967,27021,61946,805369,1,0,1,0,6,양재2동,127.0410903,37.4706189,양재2동,959420,1941365,행정동 좌표
2019,서울특별시,서초구,내곡동,11,8,0,3,3,0,25,46295,2179,44116,223883,0,0,0,0,0,내곡동,127.0767416,37.4581529,내곡동,962567,1939967,법정동 좌표
2019,서울특별시,강남구,소계,456,433,4,19,89,35,1789,1677681,900260,777421,74383477,24,1,23,36,32,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,강남구,신사동,26,26,0,0,5,0,70,62999,46869,16130,1634323,3,0,3,0,0,신사동,126.9072025,37.5956106,신사동,947669,1955298,법정동 좌표
2019,서울특별시,강남구,논현1동,44,43,0,1,2,0,55,164341,38818,125523,6356585,0,0,0,0,0,논현1동,127.0285663,37.5114964,논현1동,958336,1945906,행정동 좌표
2019,서울특별시,강남구,논현2동,36,34,0,2,6,0,175,119259,87027,32232,7805346,0,0,0,0,5,논현2동,127.0371781,37.5173517,논현2동,959100,1946551,행정동 좌표
2019,서울특별시,강남구,삼성1동,22,22,0,0,5,0,110,123177,69836,53341,2132656,8,0,8,0,11,삼성1동,127.0431402,37.516418,삼성1동,959626,1946445,정좌표
2019,서울특별시,강남구,삼성2동,21,20,0,1,4,0,48,40101,25715,14386,4587808,0,0,0,0,0,삼성2동,127.043693,37.5165396,삼성2동,959675,1946459,정좌표
2019,서울특별시,강남구,대치1동,8,8,0,0,1,0,6,15410,7525,7885,6003859,1,0,1,0,0,대치1동,127.0567009,37.4932349,대치1동,960813,1943868,행정동 좌표
2019,서울특별시,강남구,대치4동,25,24,0,1,4,0,33,77085,39649,37436,5951174,0,0,0,0,0,대치4동,127.0577613,37.4997489,대치4동,960910,1944590,행정동 좌표
2019,서울특별시,강남구,역삼1동,76,75,1,0,17,0,241,149727,79784,69943,9932896,2,0,2,0,1,역삼1동,127.0330727,37.4953596,역삼1동,958725,1944113,행정동 좌표
2019,서울특별시,강남구,역삼2동,25,23,0,2,6,0,32,44035,24616,19419,4099628,0,0,0,0,1,역삼2동,127.0468043,37.4960388,역삼2동,959939,1944183,행정동 좌표
2019,서울특별시,강남구,도곡1동,7,7,0,0,1,0,58,69740,40492,29248,830300,0,0,0,0,0,도곡1동,127.0384897,37.4909436,도곡1동,959202,1943621,행정동 좌표
2019,서울특별시,강남구,도곡2동,12,9,0,3,3,0,39,72020,33320,38700,1154318,0,0,0,0,0,도곡2동,127.0463603,37.483817,도곡2동,959893,1942827,행정동 좌표
2019,서울특별시,강남구,개포1동,2,2,0,0,1,0,110,58502,48686,9816,848911,1,0,1,0,1,개포1동,127.0574537,37.4819237,개포1동,960873,1942612,행정동 좌표
2019,서울특별시,강남구,개포4동,13,11,1,1,2,1,48,73642,21747,51895,430274,3,1,2,2,5,개포4동,127.0516133,37.4788314,개포4동,960355,1942272,행정동 좌표
2019,서울특별시,강남구,일원본동,7,6,0,1,1,0,33,46229,29854,16375,2849431,0,0,0,0,5,일원본동,127.0864948,37.4833592,일원본동,963442,1942760,행정동 좌표
2019,서울특별시,강남구,일원1동,11,10,0,1,3,0,60,76238,29767,46471,912848,2,0,2,0,1,일원1동,127.0879967,37.4918858,일원1동,963578,1943705,행정동 좌표
2019,서울특별시,강남구,일원2동,4,4,0,0,0,0,30,6394,1433,4961,17801,0,0,0,0,0,일원2동,127.0737108,37.4921711,일원2동,962316,1943743,행정동 좌표
2019,서울특별시,강남구,수서동,4,4,0,0,0,0,125,304,0,304,237,0,0,0,0,0,수서동,127.0967199,37.4858797,수서동,964347,1943036,법정동 좌표
2019,서울특별시,강남구,세곡동,20,19,0,1,6,0,89,98513,47581,50932,9141653,4,0,4,0,0,세곡동,127.1045978,37.4643683,세곡동,965033,1940646,법정동 좌표
2019,서울특별시,강남구,압구정동,34,32,2,0,7,0,51,67415,37015,30400,3716920,0,0,0,0,1,압구정동,127.0284752,37.530733,압구정동,958338,1948040,법정동 좌표
2019,서울특별시,강남구,청담동,33,30,0,3,9,0,67,114230,58760,55470,2618490,0,0,0,0,1,청담동,127.0504711,37.5243974,청담동,960278,1947327,법정동 좌표
2019,서울특별시,강남구,대치2동,20,19,0,1,5,34,306,188980,125330,63650,2028422,0,0,0,34,0,대치2동,127.0641765,37.5022508,대치2동,961478,1944865,행정동 좌표
2019,서울특별시,강남구,개포2동,6,5,0,1,1,0,3,9340,6436,2904,1329597,0,0,0,0,0,개포2동,127.0690703,37.4897648,개포2동,961904,1943477,행정동 좌표
2019,서울특별시,송파구,소계,335,313,4,18,84,2,947,958829,330243,628586,13913616,21,2,19,2,64,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,송파구,풍납1동,5,5,0,0,1,0,0,1577,313,1264,94501,0,0,0,0,0,풍납1동,127.1222294,37.5380538,풍납1동,966625,1948815,행정동 좌표
2019,서울특별시,송파구,풍납2동,8,8,0,0,0,0,0,2027,277,1750,10654,0,0,0,0,0,풍납2동,127.1168282,37.5287777,풍납2동,966144,1947787,행정동 좌표
2019,서울특별시,송파구,거여1동,7,6,0,1,2,0,10,4492,1736,2756,158519,0,0,0,0,0,거여1동,127.1433163,37.4969223,거여1동,968471,1944244,행정동 좌표
2019,서울특별시,송파구,거여2동,8,7,1,0,2,1,13,11299,4164,7135,123224,0,0,0,1,4,거여2동,127.1469059,37.4935333,거여2동,968787,1943867,행정동 좌표
2019,서울특별시,송파구,마천1동,13,13,0,0,2,0,30,6291,3223,3068,213172,0,0,0,0,3,마천1동,127.1499084,37.4960238,마천1동,969053,1944142,행정동 좌표
2019,서울특별시,송파구,마천2동,17,17,0,0,2,0,12,20299,6504,13795,330378,0,0,0,0,1,마천2동,127.1485529,37.4968791,마천2동,968934,1944238,행정동 좌표
2019,서울특별시,송파구,방이1동,10,10,0,0,2,0,14,6075,2763,3312,157525,0,0,0,0,1,방이1동,127.1239375,37.5110078,방이1동,966764,1945813,행정동 좌표
2019,서울특별시,송파구,방이2동,22,19,0,3,8,0,275,282652,90503,192149,2863384,10,0,10,0,22,방이2동,127.1143936,37.5145949,방이2동,965922,1946215,행정동 좌표
2019,서울특별시,송파구,오륜동,8,7,1,0,0,0,0,9003,0,9003,5592,1,1,0,0,0,오륜동,129.118451,35.2483826,오륜동,1147245,1695973,법정동 좌표
2019,서울특별시,송파구,오금동,19,17,0,2,7,0,112,9903,5210,4693,500747,0,0,0,0,5,오금동,127.1340175,37.5040089,오금동,967652,1945033,법정동 좌표
2019,서울특별시,송파구,송파1동,16,16,0,0,1,0,0,12906,272,12634,344520,0,0,0,0,0,송파1동,127.1060664,37.5147395,송파1동,965186,1946234,시군구 좌표
2019,서울특별시,송파구,송파2동,8,7,1,0,2,0,0,2174,663,1511,92034,0,0,0,0,0,송파2동,127.1060664,37.5147395,송파2동,965186,1946234,시군구 좌표
2019,서울특별시,송파구,석촌동,19,18,0,1,7,0,82,240539,61527,179012,1806514,3,0,3,0,5,석촌동,127.1025113,37.5027285,석촌동,964867,1944903,법정동 좌표
2019,서울특별시,송파구,삼전동,16,13,0,3,5,0,44,23780,10001,13779,323871,0,0,0,0,1,삼전동,127.09189,37.5018994,삼전동,963927,1944815,법정동 좌표
2019,서울특별시,송파구,가락본동,21,21,0,0,6,0,32,34340,15525,18815,628328,0,0,0,0,1,가락본동,127.1218446,37.4955842,가락본동,966572,1944103,행정동 좌표
2019,서울특별시,송파구,가락1동,18,15,0,3,3,0,13,12698,4914,7784,287045,1,0,1,0,0,가락1동,127.1057406,37.4965357,가락1동,965149,1944214,행정동 좌표
2019,서울특별시,송파구,가락2동,9,9,0,0,1,0,10,7793,5269,2524,537372,0,0,0,0,0,가락2동,127.1265022,37.4986373,가락2동,966985,1944440,행정동 좌표
2019,서울특별시,송파구,문정1동,9,9,0,0,2,0,5,6748,1336,5412,39339,0,0,0,0,3,문정1동,127.1240695,37.4900232,문정1동,966766,1943485,행정동 좌표
2019,서울특별시,송파구,문정2동,23,23,0,0,8,0,13,26370,9429,16941,2422014,1,0,1,0,6,문정2동,127.1109311,37.489889,문정2동,965605,1943475,행정동 좌표
2019,서울특별시,송파구,장지동,15,13,0,2,6,0,176,145408,71128,74280,1468862,5,1,4,0,11,장지동,127.1319281,37.4773673,장지동,967456,1942078,법정동 좌표
2019,서울특별시,송파구,위례동,4,3,0,1,1,0,30,12159,5534,6625,219618,0,0,0,0,0,위례동,127.1404387,37.4815744,위례동,968210,1942542,행정동 좌표
2019,서울특별시,송파구,잠실본동,23,21,1,1,8,1,24,16691,7666,9025,137584,0,0,0,1,0,잠실본동,127.0843394,37.5061662,잠실본동,963262,1945291,행정동 좌표
2019,서울특별시,송파구,잠실4동,3,3,0,0,0,0,0,98,0,98,0,0,0,0,0,0,잠실4동,127.1122998,37.5204181,잠실4동,965740,1946862,행정동 좌표
2019,서울특별시,송파구,잠실6동,11,10,0,1,2,0,30,24628,11587,13041,161545,0,0,0,0,0,잠실6동,127.1006979,37.5181317,잠실6동,964714,1946612,행정동 좌표
2019,서울특별시,송파구,잠실7동,3,3,0,0,0,0,0,7488,0,7488,41379,0,0,0,0,0,잠실7동,127.0771039,37.5086599,잠실7동,962624,1945571,행정동 좌표
2019,서울특별시,송파구,잠실2동,10,10,0,0,3,0,23,30208,10357,19851,585738,0,0,0,0,1,잠실2동,127.0882955,37.5119545,잠실2동,963615,1945932,행정동 좌표
2019,서울특별시,송파구,잠실3동,10,10,0,0,3,0,0,1183,342,841,360157,0,0,0,0,0,잠실3동,127.0943302,37.5133525,잠실3동,964149,1946084,행정동 좌표
2019,서울특별시,강동구,소계,254,233,5,16,26,1,999,533359,166909,366450,3698442,11,1,10,1,68,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,강동구,강일동,24,21,1,2,5,1,187,138844,35800,103044,962003,1,1,0,1,19,강일동,127.1733784,37.5674367,강일동,971155,1952058,법정동 좌표
2019,서울특별시,강동구,상일동,11,9,0,2,2,0,70,44679,19536,25143,1337690,0,0,0,0,16,상일동,127.1688114,37.5505821,상일동,970745,1950189,법정동 좌표
2019,서울특별시,강동구,명일1동,14,13,0,1,1,0,91,36257,29224,7033,279498,0,0,0,0,0,명일1동,127.1458935,37.5496256,명일1동,968721,1950090,행정동 좌표
2019,서울특별시,강동구,명일2동,6,4,1,1,0,0,0,942,110,832,1547,0,0,0,0,0,명일2동,127.1513403,37.546349,명일2동,969200,1949725,행정동 좌표
2019,서울특별시,강동구,고덕1동,9,8,0,1,1,0,0,2839,1033,1806,140504,0,0,0,0,2,고덕1동,127.1489439,37.5590456,고덕1동,968994,1951134,행정동 좌표
2019,서울특별시,강동구,고덕2동,3,3,0,0,0,0,0,919,130,789,0,0,0,0,0,0,고덕2동,127.1642657,37.5603714,고덕2동,970348,1951277,행정동 좌표
2019,서울특별시,강동구,암사2동,5,5,0,0,0,0,0,904,169,735,0,0,0,0,0,3,암사2동,127.1279621,37.5520084,암사2동,967138,1950361,행정동 좌표
2019,서울특별시,강동구,암사3동,8,7,0,1,2,0,21,13774,3694,10080,24915,0,0,0,0,1,암사3동,127.1408299,37.5549771,암사3동,968276,1950686,행정동 좌표
2019,서울특별시,강동구,천호1동,17,16,0,1,2,0,1,68571,1464,67107,36477,0,0,0,0,0,천호1동,127.1367676,37.545099,천호1동,967913,1949591,행정동 좌표
2019,서울특별시,강동구,천호3동,13,12,1,0,0,0,0,551,22,529,0,1,0,1,0,0,천호3동,127.129824,37.539822,천호3동,967297,1949008,행정동 좌표
2019,서울특별시,강동구,성내1동,15,14,0,1,3,0,3,7304,2256,5048,323724,0,0,0,0,3,성내1동,127.1225806,37.5302893,성내1동,966653,1947953,행정동 좌표
2019,서울특별시,강동구,성내2동,17,16,0,1,1,0,8,12343,3459,8884,156017,0,0,0,0,1,성내2동,127.1295591,37.5324404,성내2동,967270,1948189,행정동 좌표
2019,서울특별시,강동구,성내3동,14,14,0,0,1,0,7,42870,14671,28199,162590,0,0,0,0,0,성내3동,127.1328117,37.5261119,성내3동,967555,1947486,행정동 좌표
2019,서울특별시,강동구,둔촌2동,16,16,0,0,2,0,159,86327,33930,52397,101124,9,0,9,0,5,둔촌2동,127.1420169,37.5333786,둔촌2동,968371,1948289,행정동 좌표
2019,서울특별시,강동구,암사1동,30,29,0,1,3,0,39,21580,6623,14957,62485,0,0,0,0,6,암사1동,127.1325412,37.5514205,암사1동,967542,1950294,행정동 좌표
2019,서울특별시,강동구,천호2동,34,30,2,2,2,0,8,41024,10901,30123,65608,0,0,0,0,11,천호2동,127.1254028,37.5434295,천호2동,966908,1949410,행정동 좌표
2019,서울특별시,강동구,길동,18,16,0,2,1,0,405,13631,3887,9744,44260,0,0,0,0,1,길동,127.1459285,37.5396152,길동,968720,1948980,법정동 좌표
2020,서울특별시,합계,합계,5088,4523,98,467,577,147,29895,17438606,7298842,10139764,423641298,273,37,236,300,386,합계,123.7417741,32.5220203,합계,646933,1398715,정제실패
