NO,K,lon,lat,시,구,도로명주소,id,
2791,75,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,2791,213
2792,75,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,2792,212
2793,75,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,2793,211
2794,75,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,2794,210
2795,75,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,2795,209
2796,75,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,2796,208
2797,75,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,2797,207
2798,75,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,2798,206
2799,75,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,2799,205
2800,75,126.8164618,37.58476484,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186,2800,204
2801,75,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,2801,203
2802,75,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,2802,202
2803,75,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,2803,201
2804,75,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,2804,200
2805,75,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,2805,199
2806,75,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,2806,198
2807,75,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,2807,197
2808,75,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,2808,196
2809,75,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,2809,195
2810,75,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,2810,194
2811,75,126.8586369,37.55345459,서울특별시,강서구,서울특별시 강서구 공항대로 468,2811,193
2812,75,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,2812,192
2813,75,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,2813,191
2814,75,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,2814,190
2815,75,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,2815,189
2816,75,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,2816,188
2817,75,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,2817,187
2818,75,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,2818,186
2819,75,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,2819,185
2820,75,126.8608549,37.55887468,서울특별시,강서구,서울특별시 강서구 양천로 551-17,2820,184
2821,75,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,2821,183
2822,75,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,2822,182
2823,75,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,2823,181
2824,75,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,2824,180
2825,75,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,2825,179
2826,75,127.0522496,37.55074215,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200,2826,178
2827,75,126.929239,37.49973594,서울특별시,동작구,서울특별시 동작구 상도로 77,2827,177
2828,75,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,2828,176
2829,75,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,2829,175
2830,75,127.1034226,37.50766,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40,2830,174
2831,75,127.1317174,37.50594889,서울특별시,송파구,서울특별시 송파구 마천로 103,2831,173
2832,75,126.8376614,37.49294851,서울특별시,구로구,서울특별시 구로구 경인로8길 31,2832,172
2833,75,126.9649835,37.5638992,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59,2833,171
2834,75,127.1463365,37.52492212,서울특별시,강동구,서울특별시 강동구 동남로 563,2834,170
2835,75,127.1058513,37.47612045,서울특별시,강남구,서울특별시 강남구 밤고개로 206,2835,169
2836,75,127.0169049,37.58936078,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168,2836,168
2837,75,126.900322,37.57891129,서울특별시,은평구,서울특별시 은평구 수색로 199,2837,167
2838,75,126.8995368,37.53564274,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12,2838,166
2839,75,126.8168487,37.54240409,서울특별시,강서구,서울특별시 강서구 방화대로 18,2839,165
2840,75,126.7994482,37.5873691,서울특별시,강서구,서울특별시 강서구 개화동로 255,2840,164
2841,75,126.8018228,37.57566579,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20,2841,163
2842,75,126.8386654,37.50737575,서울특별시,양천구,서울특별시 양천구 신정로 146,2842,162
2843,75,126.8714757,37.50755489,서울특별시,양천구,서울특별시 양천구 안양천로 683,2843,161
2844,75,126.8645345,37.52554475,서울특별시,양천구,서울특별시 양천구 목동로 189-1,2844,160
2845,75,126.7680448,37.55563175,서울특별시,강서구,서울특별시 강서구 벌말로 271,2845,159
2846,75,126.7691857,37.55473748,서울특별시,강서구,서울특별시 강서구 벌말로 266,2846,158
2847,75,126.8771776,37.50217699,서울특별시,구로구,서울특별시 구로구 경인로55길 17,2847,157
2848,75,126.9022103,37.48427922,서울특별시,구로구,서울특별시 구로구 시흥대로 573,2848,156
2849,75,126.9022103,37.48427922,서울특별시,구로구,서울특별시 구로구 시흥대로 573,2849,155
2850,75,126.8771851,37.50127567,서울특별시,구로구,서울특별시 구로구 경인로 531,2850,154
2851,76,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,2851,153
2852,76,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,2852,152
2853,76,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,2853,151
2854,76,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,2854,150
2855,76,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,2855,149
2856,76,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,2856,148
2857,76,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,2857,147
2858,76,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,2858,146
2859,76,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,2859,145
2860,76,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,2860,144
2861,76,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,2861,143
2862,76,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,2862,142
2863,76,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,2863,141
2864,76,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,2864,140
2865,76,127.0751929,37.49764689,서울특별시,강남구,서울특별시 강남구 남부순환로 3154,2865,139
2866,76,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,2866,138
2867,76,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,2867,137
2868,76,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,2868,136
2869,76,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,2869,135
2870,76,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,2870,134
2871,76,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,2871,133
2872,76,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,2872,132
2873,76,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,2873,131
2874,76,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,2874,130
2875,76,126.8164618,37.58476484,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186,2875,129
2876,76,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,2876,128
2877,76,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,2877,127
2878,76,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,2878,126
2879,76,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,2879,125
2880,76,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,2880,124
2881,76,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,2881,123
2882,76,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,2882,122
2883,76,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,2883,121
2884,76,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,2884,120
2885,76,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,2885,119
2886,76,126.8586369,37.55345459,서울특별시,강서구,서울특별시 강서구 공항대로 468,2886,118
2887,76,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,2887,117
2888,76,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,2888,116
2889,76,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,2889,115
2890,76,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,2890,114
2891,76,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,2891,113
2892,76,127.0589677,37.56338635,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6,2892,112
2893,76,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,2893,111
2894,76,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,2894,110
2895,76,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,2895,109
2896,76,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,2896,108
2897,76,126.8608549,37.55887468,서울특별시,강서구,서울특별시 강서구 양천로 551-17,2897,107
2898,76,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,2898,106
2899,76,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,2899,105
2900,76,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,2900,104
2901,76,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,2901,103
2902,76,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,2902,102
2903,76,127.0522496,37.55074215,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200,2903,101
2904,76,126.929239,37.49973594,서울특별시,동작구,서울특별시 동작구 상도로 77,2904,100
2905,76,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,2905,99
2906,76,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,2906,98
2907,76,127.1034226,37.50766,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40,2907,97
2908,76,127.1317174,37.50594889,서울특별시,송파구,서울특별시 송파구 마천로 103,2908,96
2909,76,126.8376614,37.49294851,서울특별시,구로구,서울특별시 구로구 경인로8길 31,2909,95
2910,76,126.9649835,37.5638992,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59,2910,94
2911,76,127.1463365,37.52492212,서울특별시,강동구,서울특별시 강동구 동남로 563,2911,93
2912,76,127.1058513,37.47612045,서울특별시,강남구,서울특별시 강남구 밤고개로 206,2912,92
2913,76,127.0169049,37.58936078,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168,2913,91
2914,76,126.900322,37.57891129,서울특별시,은평구,서울특별시 은평구 수색로 199,2914,90
